INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
University of Houston-Downtown,4,1,0.7763,13101
University of Houston-Victoria,4,1,0.5317,2954
University of Houston,4,1,0.5972,33300
Howard College,2,1,NULL,4137
Howard Payne University,4,2,0.8525,1052
Huston-Tillotson University,4,2,0.4742,968
University of the Incarnate Word,4,2,0.9222,6249
International Business College-El Paso,2,3,NULL,59
International Business College-El Paso,2,3,NULL,98
ITT Technical Institute-Arlington,3,3,0.8935,518
ITT Technical Institute-Houston West,3,3,0.9183,598
Jacksonville College-Main Campus,2,2,NULL,259
Jarvis Christian College,3,2,NULL,863
KD Conservatory College of Film and Dramatic Arts,2,3,0.5489,126
Kilgore College,2,1,NULL,5630
Lamar University,4,1,0.7911,9008
Lamar State College-Orange,2,1,NULL,1876
Lamar State College-Port Arthur,2,1,NULL,1698
Laredo Beauty College Inc,1,3,NULL,153
Laredo College,2,1,NULL,7792
Texas A & M International University,4,1,0.4801,6349
Lee College,2,1,NULL,6027
LeTourneau University,4,2,0.4548,1933
Lincoln College of Technology-Grand Prairie,2,3,NULL,872
Lubbock Hair Academy,1,3,NULL,67
Lubbock Christian University,4,2,0.9608,1456
College of the Mainland,2,1,NULL,4013
University of Mary Hardin-Baylor,4,2,0.804,3173
McLennan Community College,2,1,NULL,6907
McMurry University,4,2,0.5334,1002
Covenant School of Nursing and Allied Health,1,2,1,292
Metroplex Beauty School,1,3,NULL,36
Midland College,3,1,NULL,4434
Midwestern State University,4,1,0.76,5287
William Edge Institute,1,3,NULL,26
Wade College,3,3,NULL,202
Southern Careers Institute-Austin,1,3,NULL,386
Mountain View College,2,1,NULL,7713
Altierus Career College-San Antonio,1,2,NULL,273
Tint School of Makeup & Cosmetology,1,3,NULL,78
Navarro College,2,1,NULL,9592
Neilson Beauty College,1,3,NULL,28
Lone Star College System,2,1,NULL,59193
North Lake College,2,1,NULL,9338
University of North Texas,4,1,0.7015,30533
Northeast Texas Community College,2,1,NULL,2245
Northwood University-Texas,4,2,0.8571,208
Oblate School of Theology,4,2,NULL,NULL
Ocean Corporation,1,3,NULL,358
Odessa College,2,1,NULL,4050
Ogle School Hair Skin Nails-Arlington,1,3,NULL,143
Ogle School Hair Skin Nails-Ft Worth,1,3,NULL,176
Our Lady of the Lake University,4,2,0.681,1498
The University of Texas Rio Grande Valley,4,1,0.8224,24473
Texas Southmost College,4,1,NULL,3166
Panola College,2,1,NULL,2104
Paris Junior College,2,1,NULL,3701
Paul Quinn College,3,2,0.5987,420
Prairie View A & M University,4,1,0.8595,6925
Ranger College,2,1,NULL,1856
Aviation Institute of Maintenance-Houston,1,3,NULL,208
Rice University,4,2,0.1596,3879
Richland College,2,1,NULL,16017
Brightwood College-McAllen,2,3,NULL,531
Saint Edward's University,4,2,0.7745,4018
St Philip's College,2,1,NULL,8111
University of St Thomas,4,2,0.7803,1718
Sam Houston State University,4,1,0.7271,17401
San Antonio College,2,1,NULL,17004
San Jacinto Community College,2,1,NULL,23870
Schreiner University,4,2,0.9014,1124
Seguin Beauty School-Seguin,1,3,NULL,32
St. Mary's University,4,2,0.552,2292
South Plains College,2,1,NULL,7303
South Texas Barber College Inc,1,3,NULL,47
South Texas College of Law Houston,4,2,NULL,NULL
South Texas Vocational Technical Institute-Weslaco,1,3,NULL,372
Miller-Motte College-STVT-McAllen,1,3,NULL,463
Southern Methodist University,4,2,0.4895,6348
Southwest School of Business and Technical Careers-San Antonio,1,3,NULL,90
Southwest Texas Junior College,2,1,NULL,4044
Southwestern Assemblies of God University,4,2,0.2796,1639
Southwestern University,3,2,0.4422,1515
Stephen F Austin State University,4,1,0.6157,10562
Texas State University,4,1,0.7084,33480
Southwestern Adventist University,4,2,0.4851,724
Southwestern Christian College,3,2,NULL,150
Sul Ross State University,4,1,0.7997,2140
Tarleton State University,4,1,0.4967,10749
Tarrant County College District,2,1,NULL,41871
Temple College,2,1,NULL,5518
University of Texas Southwestern Medical Center,4,1,NULL,0
The University of Texas Health Science Center at San Antonio,4,1,NULL,793
The University of Texas Medical Branch at Galveston,4,1,NULL,745
Texarkana College,2,1,NULL,2575
Texas A & M University-Kingsville,4,1,0.8237,5630
Texas A & M University-College Station,4,1,0.6664,48707
The University of Texas at Arlington,4,1,0.6636,30358
The University of Texas at Austin,4,1,0.3924,39057
The University of Texas at Dallas,4,1,0.6148,15559
The University of Texas at El Paso,4,1,0.9999,20004
The University of Texas at Tyler,4,1,0.6447,6059
Texas Chiropractic College Foundation Inc,4,2,NULL,NULL
Texas Christian University,4,2,0.4328,8851
Texas College,3,2,NULL,853
University of North Texas Health Science Center,4,1,NULL,NULL
Texas Lutheran University,4,2,0.5072,1320
The University of Texas Permian Basin,4,1,0.8449,3527
The University of Texas at San Antonio,4,1,0.7795,23921
Brightwood College-Houston,1,3,NULL,336
Texas Southern University,4,1,0.509,6696
Texas Tech University,4,1,0.6306,28868
Texas Wesleyan University,4,2,0.4595,1787
Texas Woman's University,4,1,0.8592,9395
Trinity University,4,2,0.4803,2213
The University of Texas Health Science Center at Houston,4,1,NULL,677
Texas Tech University Health Sciences Center,4,1,NULL,1464
Tyler Junior College,2,1,NULL,10887
Universal Technical Institute of Texas Inc.,1,3,NULL,1781
UCAS University of Cosmetology Arts & Sciences-McAllen,1,3,NULL,227
Vernon College,2,1,NULL,2366
Victoria Beauty College Inc,1,3,NULL,148
Victoria College,2,1,NULL,3410
Vogue College of Cosmetology-McAllen,1,3,NULL,196
Wayland Baptist University,4,2,0.9871,3828
Weatherford College,2,1,NULL,5370
West Texas A & M University,4,1,0.6689,7266
Western Texas College,2,1,NULL,924
Wharton County Junior College,2,1,NULL,6232
Wiley College,3,2,NULL,1172
AmeriTech College-Provo,1,3,0.8333,73
Bridgerland Technical College,1,1,NULL,926
Brigham Young University,4,2,0.4805,30221
Brigham Young University-Hawaii,3,2,0.3562,2557
Broadview College,3,3,NULL,150
Cameo College of Essential Beauty,1,3,NULL,145
Sherman Kendall Academy-Salt Lake City,1,3,NULL,50
Collectiv Academy,1,3,NULL,20
Davis Technical College,1,1,NULL,1804
Dixie State University,3,1,NULL,7207
Evans Hairstyling College-Cedar City,1,3,NULL,46
Evans Hairstyling College-St George,1,3,NULL,29
Paul Mitchell the School-Salt Lake City,1,3,NULL,235
Eagle Gate College-Murray,3,3,NULL,344
ITT Technical Institute-Murray,3,3,0.9048,349
Ensign College,2,2,NULL,2146
Ogden-Weber Technical College,1,1,NULL,1776
Snow College,3,1,NULL,3470
Southern Utah University,4,1,0.7214,5977
Stevens-Henager College,3,2,NULL,226
Stevens-Henager College,3,2,NULL,189
Uintah Basin Technical College,1,1,NULL,307
Utah State University,4,1,0.9667,22265
Utah Valley University,4,1,NULL,25751
Salt Lake Community College,2,1,NULL,22326
University of Utah,4,1,0.8143,22761
Weber State University,4,1,NULL,16846
Westminster College,4,2,0.9595,2135
Bennington College,4,2,0.6306,683
Castleton University,4,1,0.9677,1878
Champlain College,4,2,0.6617,3249
Community College of Vermont,2,1,NULL,3766
Goddard College,4,2,1,179
Green Mountain College,4,2,0.6594,581
Northern Vermont University,4,1,0.9518,1285
Lyndon State College,4,1,0.9847,1160
Marlboro College,3,2,0.9444,181
Middlebury College,4,2,0.1744,2516
New England Culinary Institute,3,3,NULL,379
Norwich University,4,2,0.5704,2805
O'Briens Aveda Institute,1,3,NULL,36
Saint Michael's College,4,2,0.7596,1941
SIT Graduate Institute,4,2,NULL,NULL
College of St Joseph,4,2,0.7051,228
Southern Vermont College,3,2,0.6313,431
Sterling College,3,2,0.6952,115
Vermont Law School,4,2,NULL,0
Vermont Technical College,3,1,0.8488,1370
University of Vermont,4,1,0.7085,10081
Paul Mitchell the School-Roanoke,1,3,NULL,56
Advanced Technology Institute,2,3,0.6584,633
Averett University,4,2,0.6127,868
Blue Ridge Community College,2,1,NULL,3365
Bluefield University,4,2,0.9327,884
Bridgewater College,3,2,0.4927,1823
William & Mary,4,1,0.3446,6260
Regent University,4,2,0.8411,2736
Central School of Practical Nursing,1,1,NULL,44
Central Virginia Community College,2,1,NULL,2732
Christopher Newport University,4,1,0.601,5040
Allegiance Beauty School,1,3,NULL,36
Bryant & Stratton College-Virginia Beach,3,3,NULL,530
Bryant & Stratton College-Richmond,3,3,NULL,488
Radford University-Carilion,4,2,NULL,798
Dabney S Lancaster Community College,2,1,NULL,648
Danville Community College,2,1,NULL,1974
Eastern Virginia Medical School,4,1,NULL,NULL
Centura College-Virginia Beach,3,3,NULL,164
Emory & Henry College,4,2,0.7637,1010
Eastern Mennonite University,4,2,0.6171,1194
Eastern Shore Community College,2,1,NULL,502
Ferrum College,3,2,0.7295,1328
George Mason University,4,1,0.7973,22308
Germanna Community College,2,1,NULL,5267
Hampden-Sydney College,3,2,0.5479,1087
Hampton University,4,2,0.6905,3403
Hollins University,4,2,0.6099,630
J Sargeant Reynolds Community College,2,1,NULL,9071
James Madison University,4,1,0.7257,19019
John Tyler Community College,2,1,NULL,6214
Everest College-Newport News,2,2,NULL,186
Liberty University,4,2,0.2156,49542
Longwood University,4,1,0.789,4399
Laurel Ridge Community College,2,1,NULL,4262
University of Lynchburg,4,2,0.6941,2064
Centra College,2,2,NULL,142
Mary Baldwin University,4,2,0.9708,1265
University of Mary Washington,4,1,0.8265,4262
Marymount University,4,2,0.6848,2305
Sovah School of Health Professions,1,3,NULL,12
Mountain Empire Community College,2,1,NULL,1705
American National University,4,3,NULL,1107
New River Community College,2,1,NULL,2648
Sentara College of Health Sciences,3,2,NULL,445
Tidewater Tech-Trades,1,3,NULL,334
Norfolk State University,4,1,0.7894,4477
Northern Virginia Community College,2,1,NULL,43323
Old Dominion University,4,1,0.8311,19870
Patrick Henry Community College,2,1,NULL,1790
Paul D Camp Community College,2,1,NULL,782
Southside College of Health Sciences,2,3,0,113
Miller-Motte Technical College-Lynchburg,2,3,NULL,323
Piedmont Virginia Community College,2,1,NULL,3447
Radford University,4,1,0.8308,8839
Sylvain Melloul International Hair Academy,1,3,NULL,83
Randolph-Macon College,3,2,0.6637,1405
Randolph College,4,2,0.8053,665
Rappahannock Community College,2,1,NULL,1600
Fortis College-Norfolk,2,3,NULL,292
Richard Bland College,2,1,0.5999,1099
Bon Secours Memorial College of Nursing,3,2,NULL,500
University of Richmond,4,2,0.3111,3210
Riverside College of Health Careers,2,2,1,208
Roanoke College,3,2,0.7246,1961
Bon Secours St Mary's Hospital School of Medical Imaging,1,2,NULL,25
Shenandoah University,4,2,0.8205,1991
Southern Virginia University,3,2,0.3829,728
Southside Virginia Community College,2,1,NULL,2090
Southwest Virginia Community College,2,1,NULL,1838
Springfield Beauty Academy,1,3,NULL,34
Staunton School of Cosmetology,1,3,NULL,31
Strayer University-Virginia,4,3,NULL,4323
Sweet Briar College,4,2,0.9495,236
Thomas Nelson Community College,2,1,NULL,7970
Tidewater Community College,2,1,NULL,22626
Union Presbyterian Seminary,4,2,NULL,NULL
University of Virginia's College at Wise,3,1,0.7687,1393
Virginia Highlands Community College,2,1,NULL,1508
Virginia Polytechnic Institute and State University,4,1,0.7341,25327
Virginia Western Community College,2,1,NULL,4873
Virginia Commonwealth University,4,1,0.7895,22389
University of Virginia-Main Campus,4,1,0.2979,15788
Virginia Military Institute,3,1,0.5284,1717
Asher Institute of Hampton,1,3,NULL,57
Virginia University of Lynchburg,4,2,NULL,378
Virginia State University,4,1,0.7698,4176
Virginia Union University,4,2,0.4904,1435
Virginia Wesleyan University,3,2,0.9254,1402
Wards Corner Beauty Academy-Norfolk,1,3,NULL,112
Washington and Lee University,4,2,0.2388,1844
Washington County Adult Skill Center,1,1,NULL,57
Wilson Workforce and Rehabilitation Center,1,1,1,176
Wytheville Community College,2,1,NULL,1731
Beauty Academy,1,3,NULL,47
The Art Institute of Seattle,3,3,NULL,1190
Evergreen Beauty and Barber College-Bellevue,1,3,NULL,60
Bellevue College,3,1,NULL,4527
Bellingham Technical College,2,1,NULL,680
Big Bend Community College,2,1,NULL,1676
Everest College-Bremerton,2,2,NULL,156
Everest College-Renton,1,2,NULL,234
Central Washington University,4,1,0.8162,10101
Centralia College,3,1,NULL,1692
City University of Seattle,4,2,NULL,1003
Paul Mitchell the School-Richland,1,3,NULL,114
Clark College,2,1,NULL,8234
Clover Park Technical College,2,1,NULL,1868
Columbia Basin College,3,1,NULL,5158
Cornish College of the Arts,4,2,0.6789,720
Divers Institute of Technology,1,3,NULL,233
Eastern Washington University,4,1,0.8208,10761
Edmonds College,2,1,NULL,4090
Everett Community College,2,1,NULL,4976
Paroba College of Cosmetology,1,3,0.9149,118
The Evergreen State College,4,1,0.9788,3821
Pierce College District,2,1,NULL,4377
Glen Dow Academy of Hair Design,1,3,NULL,78
Gonzaga University,4,2,0.7349,4965
Grays Harbor College,2,1,NULL,1070
Green River College,2,1,NULL,5484
Toni & Guy Hairdressing Academy-Shoreline,1,3,NULL,48
Heritage University,4,2,NULL,819
Highline College,2,1,NULL,4349
International Air and Hospitality Academy,1,3,NULL,122
ITT Technical Institute-Seattle,3,3,0.7737,372
ITT Technical Institute-Spokane Valley,3,3,0.9292,248
Bastyr University,4,2,NULL,275
Highlights Beauty Schools,1,3,NULL,212
Bates Technical College,2,1,NULL,961
Lake Washington Institute of Technology,3,1,NULL,1875
Lower Columbia College,2,1,NULL,1327
Trinity Lutheran College,3,2,0.6728,208
BJ's Beauty & Barber College,1,3,NULL,29
BJ's Beauty & Barber College,1,3,NULL,77
North Seattle College,3,1,NULL,2947
Northwest University,4,2,0.9515,912
Olympic College,3,1,NULL,4713
Perry Technical Institute,2,2,NULL,825
Pacific Lutheran University,4,2,0.7555,2809
Peninsula College,3,1,NULL,1309
University of Puget Sound,4,2,0.7922,2476
Renton Technical College,2,1,NULL,1303
Saint Martin's University,4,2,0.9312,1213
South Seattle College,3,1,NULL,1925
Seattle Central College,3,1,NULL,3489
Everest College-Seattle,1,2,NULL,76
Seattle Pacific University,4,2,0.8161,3187
Seattle University,4,2,0.7302,4587
Shoreline Community College,2,1,NULL,2839
Skagit Valley College,2,1,NULL,2845
South Puget Sound Community College,2,1,NULL,3585
Spokane Community College,2,1,NULL,6150
Spokane Falls Community College,2,1,NULL,4816
Stylemaster College of Hair Design,1,3,NULL,72
Tacoma Community College,2,1,NULL,6340
Walla Walla Community College,2,1,NULL,2445
Walla Walla University,4,2,0.5644,1624
Washington State University,4,1,0.7964,24100
University of Washington-Seattle Campus,4,1,0.5333,30022
Wenatchee Valley College,2,1,NULL,2398
Everest College-Vancouver,1,2,NULL,173
Western Washington University,4,1,0.8238,14336
Whatcom Community College,2,1,NULL,2845
Whitman College,3,2,0.4272,1443
Whitworth University,4,2,0.6242,2320
Yakima Valley College,2,1,NULL,2525
Alderson Broaddus University,4,2,0.5369,1066
Appalachian Beauty School,1,3,NULL,22
Appalachian Bible College,3,2,0.4752,173
B M Spurr School of Practical Nursing,1,2,0.8333,35
Ben Franklin Career Center,1,1,NULL,399
Bethany College,4,2,0.7021,700
Bluefield State College,3,1,0.7686,1459
Cabell County Career Technology Center,1,1,NULL,96
Charleston School of Beauty Culture,1,3,NULL,104
University of Charleston,4,2,0.5244,1706
Clarksburg Beauty Academy and School of Massage Therapy,1,3,NULL,66
Concord University,4,1,0.8491,2113
Davis & Elkins College,3,2,0.5853,793
Fairmont State University,4,1,0.6479,3672
Glenville State College,3,1,0.725,1243
Huntington Junior College,2,3,NULL,549
James Rumsey Technical Institute,1,1,NULL,128
Ralph R Willis Career and Technical Center,1,1,NULL,37
Marshall University,4,1,0.879,8780
Mercer County Technical Education Center,1,1,NULL,132
Meredith Manor International Equestrian Center,1,3,NULL,105
Monongalia County Technical Education Center,1,1,0.8,62
Morgantown Beauty College Inc,1,3,NULL,47
Mountain State College,2,3,NULL,133
Opportunities Industrialization Center,1,2,NULL,75
Ohio Valley University,4,2,0.4705,399
West Virginia University at Parkersburg,3,1,NULL,2389
Potomac State College of West Virginia University,3,1,NULL,1224
Academy of Careers and Technology,1,1,NULL,192
Salem University,4,3,NULL,533
Shepherd University,4,1,0.8987,3320
Southern West Virginia Community and Technical College,2,1,NULL,1555
Fred W Eberle Technical Center,1,1,NULL,168
West Virginia School of Osteopathic Medicine,4,1,NULL,NULL
West Virginia State University,4,1,0.9409,2033
West Virginia University Hospital Departments of Rad Tech and Nutrition,1,2,NULL,45
West Liberty University,4,1,0.721,2014
West Virginia University Institute of Technology,3,1,0.6146,1116
West Virginia Wesleyan College,4,2,0.7722,1371
West Virginia Business College-Wheeling,2,3,NULL,115
West Virginia Junior College-Charleston,2,3,NULL,149
West Virginia Junior College-Morgantown,2,3,NULL,428
International Beauty School 4,1,3,NULL,75
West Virginia Northern Community College,2,1,NULL,1428
West Virginia University,4,1,0.8581,21580
Wheeling University,4,2,0.6072,1024
Wood County School of Practical Nursing,1,1,1,29
Advanced Institute of Hair Design-Glendale,1,3,NULL,80
VICI Beauty School,1,3,NULL,117
Alverno College,4,2,0.7716,1528
Madison Area Technical College,4,1,NULL,11232
Bellin College,4,2,0.6905,318
Beloit College,3,2,0.6878,1271
Blackhawk Technical College,2,1,NULL,2249
Cardinal Stritch University,4,2,0.7688,1971
Carroll University,4,2,0.9397,2946
Carthage College,4,2,0.7024,2862
Columbia College of Nursing,3,2,NULL,150
Concordia University-Wisconsin,4,2,0.667,4080
Edgewood College,4,2,0.7681,1758
Fox Valley Technical College,2,1,NULL,6477
Gateway Technical College,2,1,NULL,6291
Gill-Tech Academy of Hair Design,1,3,NULL,59
The Professional Hair Design Academy,1,3,NULL,44
ITT Technical Institute-Greenfield,3,3,0.8612,370
Lakeland University,4,2,0.9626,2202
Lakeshore Technical College,2,1,NULL,2129
Lawrence University,3,2,0.6825,1527
Maranatha Baptist University,4,2,0.6864,758
Marian University,4,2,0.839,1538
Marquette University,4,2,0.7421,8143
Medical College of Wisconsin,4,2,NULL,NULL
Mid-State Technical College,2,1,NULL,2466
Milwaukee Area Technical College,2,1,NULL,13551
Milwaukee Institute of Art & Design,3,2,0.6199,624
Milwaukee School of Engineering,4,2,0.6496,2668
Moraine Park Technical College,2,1,NULL,3457
Mount Mary University,4,2,0.5262,735
Nashotah House,4,2,NULL,NULL
Nicolet Area Technical College,2,1,NULL,892
Northcentral Technical College,2,1,NULL,3803
Northeast Wisconsin Technical College,2,1,NULL,6516
Northland College,3,2,0.5716,518
Ripon College,3,2,0.6612,781
Sacred Heart Seminary and School of Theology,4,2,NULL,NULL
Saint Norbert College,4,2,0.7769,2052
Holy Family College,4,2,0.4722,284
State College of Beauty Culture Inc,1,3,NULL,46
Southwest Wisconsin Technical College,2,1,NULL,1325
Bryant & Stratton College-Milwaukee,3,3,NULL,580
University of Wisconsin Colleges,3,1,0.998,10950
Viterbo University,4,2,0.6615,1852
Chippewa Valley Technical College,2,1,NULL,4197
Waukesha County Technical College,2,1,NULL,4889
Western Technical College,2,1,NULL,4044
University of Wisconsin-Whitewater,4,1,0.805,10614
Northwood Technical College,2,1,NULL,2558
Wisconsin School of Professional Psychology,4,2,NULL,NULL
Paul Mitchell the School-Green Bay,1,3,NULL,152
University of Wisconsin-Eau Claire,4,1,0.852,9844
University of Wisconsin-Green Bay,4,1,0.847,5502
University of Wisconsin-La Crosse,4,1,0.8,9462
Wisconsin Lutheran College,4,2,0.9183,1056
University of Wisconsin-Oshkosh,4,1,0.8149,9955
University of Wisconsin-Parkside,4,1,0.8159,4158
Herzing University-Madison,4,3,0.9259,2366
University of Wisconsin-Stout,4,1,0.9305,8220
University of Wisconsin-Superior,4,1,0.9404,2268
University of Wisconsin-Madison,4,1,0.5761,29579
University of Wisconsin-Milwaukee,4,1,0.8578,20921
University of Wisconsin-Platteville,4,1,0.9431,7785
University of Wisconsin-River Falls,4,1,0.8978,5286
University of Wisconsin-Stevens Point,4,1,0.9007,8733
Casper College,2,1,NULL,2429
Central Wyoming College,2,1,NULL,1046
Eastern Wyoming College,2,1,NULL,664
Laramie County Community College,2,1,NULL,3038
Northwest College,2,1,NULL,1424
Northern Wyoming Community College District,2,1,NULL,1948
Western Wyoming Community College,2,1,NULL,2353
Cheeks Beauty Academy,1,3,NULL,50
WyoTech,2,2,NULL,462
University of Wyoming,4,1,0.9566,9842
American Samoa Community College,3,1,NULL,1285
Guam Community College,2,1,NULL,1841
University of Guam,4,1,NULL,3647
Northern Marianas College,3,1,NULL,1118
Institute of Beauty Careers,1,3,NULL,208
Educational Technical College-Recinto de Bayamon,1,3,NULL,431
American University of Puerto Rico,4,2,NULL,651
American University of Puerto Rico,4,2,NULL,861
American Educational College,1,3,NULL,719
Antilles School of Technical Careers,1,3,NULL,675
Universidad Adventista de las Antillas,4,2,0.9684,1304
Atlantic University College,4,2,NULL,1459
Universidad Central de Bayamon,4,2,0.6791,1354
Columbia Central University-Caguas,4,3,NULL,1534
Albizu University-San Juan,4,2,0.8519,265
Caribbean University-Bayamon,4,2,NULL,1589
Caribbean University-Carolina,4,2,NULL,505
Pontifical Catholic University of Puerto Rico-Arecibo,4,2,0.9752,629
Pontifical Catholic University of Puerto Rico-Ponce,4,2,0.9623,5427
CEM College-San Juan,3,3,NULL,803
Universidad Teologica del Caribe,4,2,NULL,240
Colegio Universitario de San Juan,3,1,0.9007,1429
Universidad Ana G. Mendez-Cupey Campus,4,2,NULL,11589
Conservatory of Music of Puerto Rico,4,1,0.7353,411
Center for Advanced Studies On Puerto Rico and the Caribbean,4,2,NULL,NULL
EDP University of Puerto Rico Inc-San Sebastian,3,2,NULL,1073
Emma's Beauty Academy-Mayaguez,1,3,NULL,372
Escuela de Artes Plasticas y Diseno de Puerto Rico,3,1,0.8537,573
Instituto Tecnologico de Puerto Rico-Recinto de Manati,2,1,0.7888,749
Huertas College,2,3,NULL,1278
Humacao Community College,3,2,NULL,554
ICPR Junior College-Arecibo,2,3,NULL,426
ICPR Junior College-Mayaguez,2,3,NULL,434
Instituto de Educacion Tecnica Ocupacional La Reine-Manati,1,3,NULL,309
Richport Technical College,1,3,NULL,446
Instituto de Banca y Comercio Inc,2,3,NULL,13719
Instituto Tecnologico de Puerto Rico-Recinto de Guayama,2,1,0.8894,665
Instituto Tecnologico de Puerto Rico-Recinto de Ponce,2,1,0.9561,665
Instituto Tecnologico de Puerto Rico-Recinto de San Juan,2,1,0.9807,717
Inter American University of Puerto Rico-San German,4,2,0.6321,4246
Inter American University of Puerto Rico-Aguadilla,4,2,0.5258,4198
Inter American University of Puerto Rico-Arecibo,4,2,0.5609,4025
Inter American University of Puerto Rico-Barranquitas,4,2,0.4304,2009
Inter American University of Puerto Rico-Metro,4,2,0.1952,6350
Inter American University of Puerto Rico-Ponce,4,2,0.5294,5011
Inter American University of Puerto Rico-Fajardo,4,2,0.6722,2050
Inter American University of Puerto Rico-Guayama,4,2,0.4729,1898
Inter American University of Puerto Rico-Bayamon,4,2,0.5299,4481
Inter American University of Puerto Rico-School of Law,4,2,NULL,NULL
International Technical College,1,3,NULL,103
Liceo de Arte y Tecnologia,1,3,NULL,1519
MBTI Business Training Institute,1,3,NULL,3585
Modern Hairstyling Institute-Bayamon,1,3,1,227
Modern Hairstyling Institute-Arecibo,1,3,1,64
NUC University,4,3,0.6973,4920
National University College-Arecibo,3,3,0.6601,1408
Ponce Paramedical College Inc,2,3,NULL,2326
Ponce Health Sciences University,4,3,NULL,NULL
University of Puerto Rico-Aguadilla,3,1,0.7882,3086
University of Puerto Rico-Arecibo,3,1,0.8891,3846
University of Puerto Rico-Bayamon,3,1,0.2426,4876
University of Puerto Rico-Carolina,3,1,0.2653,3669
University of Puerto Rico-Cayey,3,1,0.8164,3681
University of Puerto Rico-Humacao,3,1,0.4841,3732
University of Puerto Rico-Utuado,3,1,0.6543,1404
University of Puerto Rico-Mayaguez,4,1,0.7734,11518
University of Puerto Rico-Medical Sciences,4,1,NULL,444
University of Puerto Rico at Ponce,3,1,0.5051,3543
University of Puerto Rico-Rio Piedras,4,1,0.2939,12653
Universidad Ana G. Mendez-Carolina Campus,4,2,NULL,11825
Universidad del Sagrado Corazon,4,2,0.2233,4415
Seminario Evangelico de Puerto Rico,4,2,NULL,NULL
Universidad Central Del Caribe,4,2,0.7353,151
Universidad Politecnica de Puerto Rico,4,2,NULL,3475
Pontifical Catholic University of Puerto Rico-Mayaguez,4,2,0.9482,1375
Universidad Ana G. Mendez-Gurabo Campus,4,2,NULL,14696
College of Micronesia-FSM,2,1,0.7291,2213
Palau Community College,2,1,NULL,619
University of the Virgin Islands,4,1,0.9497,2022
Stanford University,4,2,0.0504,6994
Purdue University-Main Campus,4,1,0.5897,30233
Blue Hills Regional Technical School,1,1,0.6364,54
Parker University,4,2,NULL,143
EDP University of Puerto Rico Inc-San Juan,4,2,0.8918,1591
ICPR Junior College,2,3,NULL,633
ITT Technical Institute-Sylmar,3,3,0.9724,541
ITT Technical Institute-Westminster,3,3,0.9153,126
Widener University-Delaware Law School,4,2,NULL,63
City College-Fort Lauderdale,3,2,NULL,484
Meridian College,2,3,NULL,161
Georgia State University-Perimeter College,2,1,0.5333,18678
Georgia Piedmont Technical College,2,1,NULL,3183
The Beauty Institute Schwarzkopf Professional-Coeur D'Alene,1,3,NULL,84
Cortiva Institute-Chicago,1,3,NULL,194
ETI School of Skilled Trades,1,3,NULL,258
Trend Setters' Academy of Beauty Culture-Elizabethtown,1,3,NULL,46
Traxlers School of Hair,1,3,NULL,39
Jones Hair Design College,1,3,NULL,108
Vatterott College-Berkeley,2,3,NULL,1141
Metro Business College-Rolla,2,3,NULL,64
Metro Business College-Jefferson City,2,3,NULL,80
Warren County Community College,2,1,NULL,1257
St. John's College,4,2,0.8136,324
Yeshiva and Kollel Harbotzas Torah,4,2,NULL,16
Bais Medrash Elyon,4,2,NULL,64
Antioch University-Los Angeles,4,2,NULL,165
Antioch University-Santa Barbara,4,2,NULL,168
Antioch University-New England,4,2,NULL,NULL
Antioch University-Seattle,4,2,NULL,105
Antioch University,4,2,NULL,51
Mid-America Christian University,4,2,NULL,1980
Miller-Motte College-Platt College-Tulsa,3,3,NULL,234
Ponca City Beauty College,1,3,NULL,47
Francis Tuttle Technology Center,1,1,NULL,958
Career Point College,2,3,NULL,215
Central Technology Center,1,1,NULL,203
Carrington College-Portland,2,3,0.7692,191
Career Technology Center of Lackawanna County,1,1,NULL,71
Brightwood College-Nashville,2,3,NULL,398
Brightwood College-El Paso,2,3,NULL,577
Houston Graduate School of Theology,4,2,NULL,NULL
Palo Alto College,2,1,NULL,6813
Sebring Career Schools-Huntsville,1,3,NULL,43
UCAS University of Cosmetology Arts & Sciences-San Antonio 410,1,3,NULL,55
Central Texas Beauty College-Round Rock,1,3,NULL,114
Empire Beauty School-Manitowoc,1,3,NULL,45
Unification Theological Seminary,4,2,NULL,NULL
Athens Technical College,2,1,NULL,3746
GateWay Community College-Central City,1,1,NULL,765
Carrington College-San Leandro Campus,2,3,0.5347,478
Headmasters School of Hair Design,1,3,NULL,58
The Salon Professional Academy-Nampa,1,3,NULL,63
Beckfield College-Florence,3,3,NULL,662
Dorsey College-Wayne,1,3,NULL,150
Ecumenical Theological Seminary,4,2,NULL,23
Ross Medical Education Center-Saginaw,1,3,NULL,192
Sussex County Community College,2,1,NULL,2482
Landmark College,2,2,0.5996,443
National American University-Independence,3,3,NULL,395
Yeshiva Gedolah of Greater Detroit,4,2,0.8235,62
Austin Graduate School of Theology,4,2,NULL,22
Collin County Community College District,2,1,NULL,24182
Owensboro Community and Technical College,2,1,NULL,2614
Heads West Kentucky Beauty College,1,3,NULL,66
Jenny Lea Academy of Cosmetology,1,3,NULL,17
Empire Beauty School-Hurstborne,1,3,NULL,78
Cloyd's Beauty School 3 Inc,1,3,NULL,42
Moore Norman Technology Center,1,1,0.4158,508
Fayette County Career & Technical Institute Practical Nursing Program,1,1,NULL,101
