INSTNM,HIGHDEG,CONTROL,ADM_RATE,UGDS
Health Works Institute,1,3,0.8947,40
In Session Arts of Cosmetology Beauty School,1,3,NULL,77
Moore Career College,1,3,NULL,58
Industrial Technical College,1,3,NULL,193
Institute of Beauty Occupation and Technology Course,1,3,NULL,43
Institute of Clinical Acupuncture & Oriental Med,4,3,NULL,NULL
Institute of Hair Design,1,3,NULL,19
Gwinnett College-Marietta Campus,2,3,NULL,320
Jones International University,4,3,NULL,1195
Leston College,1,3,NULL,172
Medical Professional Institute,1,3,1,290
Charlotte Christian College and Theological Seminary,4,2,NULL,103
Nightingale College,2,3,NULL,156
Omnitech Institute,1,3,NULL,102
PITC Institute,1,3,NULL,224
Skinworks School of Advanced Skincare,1,3,NULL,45
Southeastern College-Columbia,1,3,0.7714,173
Technical Learning Centers Inc,1,3,NULL,258
Total Look School of Cosmetology & Massage Therapy,1,3,NULL,9
The Art Institute of Tucson,3,3,NULL,388
Turning Point Beauty College,1,3,NULL,47
Unitech Training Academy-Lafayette,1,3,NULL,125
Mountwest Community and Technical College,2,1,NULL,1702
Centura College-Columbia,2,3,NULL,70
Flagler College-Tallahassee,3,2,NULL,457
American InterContinental University,4,3,NULL,10542
Westwood College-Atlanta Peachtree Center Campus,3,3,NULL,419
ITT Technical Institute-Eden Prairie,3,3,0.9107,216
Virginia College-Mobile,2,3,NULL,575
Le Cordon Bleu College of Culinary Arts-Las Vegas,2,3,NULL,587
International Academy of Design and Technology-Troy,3,3,NULL,133
American InterContinental University-Houston,4,3,NULL,430
University of California-Merced,4,1,0.6718,5884
Everest College-Fort Worth,2,3,NULL,204
Remington College-North Houston Campus,2,2,0.75,415
Paul Mitchell the School-Orlando,1,3,NULL,172
Regency Beauty Institute-Maplewood,1,3,NULL,79
Pima Medical Institute-Las Vegas,2,3,NULL,988
Remington College-Nashville Campus,2,2,0.7358,380
Miller-Motte College Platt College-OKC-Memorial,3,3,NULL,189
Central Methodist University-College of Graduate and Extended Studies,4,2,NULL,1787
Westwood College-Northlake,3,3,NULL,376
University of Phoenix-New Jersey,3,3,NULL,371
University of Phoenix-Minnesota,4,3,NULL,132
Brightwood College-Fort Worth,2,3,NULL,269
Kaplan College-Lubbock,2,3,NULL,310
North-West College-Riverside,1,3,1,442
Everest Institute-Chelsea,1,3,NULL,194
Everest Institute-Eagan,1,3,NULL,105
University of Phoenix-Kentucky,4,3,NULL,184
Altierus Career College-Orange Park,3,3,NULL,558
Altierus Career College-Bissonnet,1,3,NULL,785
Everest College-McLean,2,3,NULL,149
Colegio Tecnico de Electricidad Galloza,1,3,NULL,66
Empire Beauty School-St Paul,1,3,NULL,61
Arthur's Beauty College,1,3,NULL,85
Vatterott College-St Charles,2,3,NULL,419
Branford Hall Career Institute-North Brunswick,1,3,NULL,242
Spa Tech Institute-Ipswich,1,3,NULL,37
Spa Tech Institute-Westboro,1,3,NULL,90
Spa Tech Institute-Plymouth,1,3,NULL,153
Milan Institute of Cosmetology-San Antonio Walzem,1,3,NULL,153
Wards Corner Beauty Academy-Virginia Beach,1,3,NULL,73
Neumont College of Computer Science,3,3,0.8367,431
Johnson & Wales University-Charlotte,3,2,0.6877,2255
L'Ecole Culinaire-St Louis,2,3,NULL,215
Roseman University of Health Sciences,4,2,NULL,269
Fortis Institute-Port Saint Lucie,2,3,NULL,489
Fortis Institute-Miami,2,3,NULL,26
Aviation Institute of Maintenance-Manassas,1,3,NULL,105
Everest College-North Aurora,1,3,NULL,70
Cosmetology School of Arts & Sciences,1,3,NULL,32
Universal Technical Institute of Pennsylvania Inc,1,3,NULL,1623
Heritage College-Kansas City,2,3,NULL,514
Kenneth Shuler School of Cosmetology-Spartanburg,1,3,NULL,138
Kenneth Shuler School of Cosmetology-Columbia,1,3,NULL,119
Divine Mercy University,4,2,NULL,NULL
Lincoln Technical Institute-Shelton,1,3,NULL,631
Minnesota School of Business-Waite Park,3,3,NULL,214
Northwest Career College,2,3,NULL,189
Soma Institute-The National School of Clinical Massage Therapy,1,3,NULL,243
Xtreme Career Institute,1,3,NULL,119
Marinello Schools of Beauty-Niantic,1,3,NULL,260
American Academy of Health and Wellness,4,3,NULL,NULL
Arizona School of Acupuncture and Oriental Medicine,4,3,NULL,NULL
Ave Maria University,4,2,0.517,1019
Blue Sky School of Professional Massage and Therapeutic Bodywork,1,2,NULL,72
Buchanan Beauty College,1,3,NULL,17
CALC Institute of Technology,1,3,NULL,174
Cambridge Junior College-Yuba City,2,3,0.8768,159
Cambridge Institute of Allied Health & Technology,1,3,NULL,188
Career Care Institute,1,3,NULL,585
ATA Career Education,2,3,NULL,206
Career Quest Learning Centers-Lansing,2,3,NULL,408
Central State Massage Academy,1,3,NULL,48
Community Christian College,2,2,NULL,101
Credence Institute of Beauty,1,3,NULL,18
Culpeper Cosmetology Training Center,1,1,NULL,48
Day Spa Career College,1,3,NULL,35
ESATM,1,3,NULL,58
Ecclesia College,3,2,0.6429,164
Employment Solutions-College for Technical Education,1,2,NULL,203
Estelle Medical Academy,1,3,NULL,64
Evergreen Beauty and Barber College-Everett,1,3,NULL,106
Paul Mitchell the School-Great Lakes,1,3,NULL,100
Healthcare Training Institute,1,3,0.9111,76
John D Rockefeller IV Career Center,1,1,NULL,20
Los Angeles College of Music,2,3,NULL,147
Maple Springs Baptist Bible College and Seminary,4,2,NULL,66
MCI Institute of Technology,1,3,NULL,146
Centura Institute,1,3,NULL,47
Precision Manufacturing Institute,1,2,NULL,57
Professional Massage Training Center,1,3,0.8333,27
Rosslyn Training Academy of Cosmetology,1,3,NULL,37
SAE Institute of Technology-Nashville,2,3,NULL,143
eClips School of Cosmetology and Barbering,1,3,NULL,83
Shear Academy,1,3,NULL,28
Southern Technical College,2,3,NULL,1445
Stanbridge University,3,3,0.6983,1073
Styletrends Barber and Hairstyling Academy,1,3,NULL,45
Universal Career School,1,3,NULL,137
Universal College of Healing Arts,2,3,NULL,14
Uta Mesivta of Kiryas Joel,3,2,NULL,1634
W L Bonner College,0,2,NULL,26
Harrisburg University of Science and Technology,4,2,NULL,304
The Art Institute of Ohio-Cincinnati,3,3,NULL,660
Stevens-Henager College,3,2,NULL,111
University of Phoenix-Iowa,4,3,NULL,30
Blue Ridge Community and Technical College,2,1,NULL,2138
Sanford-Brown College-Las Vegas,3,3,NULL,283
Sanford-Brown College-Seattle,3,3,NULL,299
International Academy of Design and Technology-Nashville,3,3,NULL,24
Le Cordon Bleu College of Culinary Arts-Miami,2,3,NULL,789
Le Cordon Bleu College of Culinary Arts-Minneapolis,2,3,NULL,491
Platt College-McCann-Shreveport,2,3,NULL,303
ITT Technical Institute-Kansas City,3,3,0.9167,231
ITT Technical Institute-Kennesaw,3,3,0.8788,383
ITT Technical Institute-Owings Mills,3,3,0.985,555
ITT Technical Institute-Warrensville Heights,3,3,0.6847,406
Union Graduate College,4,2,NULL,NULL
Chambersburg Beauty School,1,3,NULL,71
Daytona College,2,3,NULL,276
Delta Technical College-Mississippi,1,3,NULL,662
United States University,4,3,NULL,246
Westwood College-Arlington Ballston,3,3,NULL,344
Brightwood College-Bakersfield,2,3,NULL,387
Brightwood College-Fresno,2,3,NULL,264
Empire Beauty School-Avondale,1,3,NULL,193
Empire Beauty School-Littleton,1,3,NULL,76
Empire Beauty School-Aurora,1,3,NULL,138
Altierus Career College-Columbus,1,3,NULL,405
Everest College-Merrionette Park,1,3,NULL,337
Everest College-Earth City,1,3,NULL,185
Everest College-Mesa,3,3,NULL,270
Everest Institute-Silver Spring,1,3,NULL,186
Alvareitas College of Cosmetology-Belleville,1,3,NULL,13
AmeriTech College-Draper,3,3,0.5476,464
Argosy University-Los Angeles,4,3,NULL,297
Brown Mackie College-Miami,3,3,NULL,919
Regency Beauty Institute-Darien,1,3,NULL,50
Regency Beauty Institute-Aurora,1,3,NULL,84
Regency Beauty Institute-Madison,1,3,NULL,69
Regency Beauty Institute-Ridgedale,1,3,NULL,43
Fortis College-Largo,2,3,NULL,207
Miller-Motte College Platt College-Moore,2,3,NULL,94
Universal Technical Institute of Massachusetts Inc,1,3,NULL,1009
Eagle Gate College-Layton,3,3,NULL,210
Carsten Institute of Cosmetology,1,3,NULL,115
Academy of Hair Design-Jasper,1,3,NULL,59
SAE Expression College,3,3,NULL,445
Unitech Training Academy-West Monroe,1,3,NULL,106
Daymar College-Bellevue,3,3,NULL,29
Salter School-Fall River,1,3,NULL,232
Seacoast Career School-Manchester Campus,1,3,NULL,291
Instituto de Educacion Tecnica Ocupacional La Reine-Aguadilla,1,3,NULL,150
New River Community and Technical College,2,1,NULL,1729
The College of Health Care Professions-Southwest Houston,1,3,NULL,217
Eagle Gate College-Salt Lake City,2,3,NULL,99
Brightwood College-Palm Springs,2,3,NULL,379
Minnesota School of Business-Rochester,3,3,NULL,177
Georgia Gwinnett College,3,1,NULL,10387
Phoenix Institute of Herbal Medicine & Acupuncture,4,3,NULL,NULL
Tucson College of Beauty,1,3,NULL,56
California Career College,1,3,NULL,94
Palladium Technical Academy Inc,1,3,NULL,48
Palace Beauty College,1,3,NULL,148
National Polytechnic College,1,3,NULL,198
American Career College-Ontario,2,3,NULL,1483
Asher College,2,3,NULL,716
American Institute of Massage Therapy,1,3,NULL,38
University of East-West Medicine,4,3,NULL,NULL
Blake Austin College,1,3,NULL,312
Aviator College of Aeronautical Science and Technology,2,3,NULL,176
Total International Career Institute,1,3,NULL,62
Trendsetters School of Beauty & Barbering,1,3,NULL,30
CDA Technical Institute,1,3,NULL,190
American Institute of Beauty,1,3,NULL,50
North Florida Cosmetology Institute,1,3,NULL,139
Florida Academy of Health & Beauty,1,3,NULL,31
Augusta School of Massage,1,3,NULL,48
ATA College,2,3,NULL,439
SUM Bible College and Theological Seminary,4,2,NULL,463
Compass Career College,1,3,NULL,166
Hair Expressions Academy,1,3,NULL,149
Nuvo College of Cosmetology,1,3,NULL,114
WellSpring School of Allied Health-Kansas City,2,3,NULL,133
Hair Academy 110,1,3,NULL,21
Institute of Health & Technology,1,3,NULL,34
The Salon Professional Academy-Fargo,1,3,NULL,103
Massage Therapy Training Institute,1,3,NULL,60
Institute of Professional Careers,1,3,NULL,19
Aveda Arts & Sciences Institute-New York,1,3,NULL,229
Northwest Regional Technology Institute,1,3,NULL,18
National Massage Therapy Institute,2,3,NULL,138
MyrAngel Beauty Institute,1,3,NULL,108
Institute of Hair Design,1,3,NULL,33
Tennessee Career Institute,1,3,NULL,90
Texas Health School,1,3,NULL,92
Mai-trix Beauty College,1,3,NULL,47
North West Beauty School,1,3,NULL,40
Paul Mitchell the School-Logan,1,3,NULL,56
Careers Unlimited,3,3,NULL,177
Mountainland Technical College,1,1,NULL,1056
Avi Career Training,1,3,NULL,21
Mountain State School of Massage,1,3,NULL,26
Doane University-Graduate and Professional Studies,4,2,NULL,656
Shorter University-College of Adult & Professional Programs,4,2,0.4444,677
The Art Institute of Indianapolis,3,3,NULL,834
Eastern International College-Belleville,2,3,NULL,216
MedTech College,2,3,NULL,529
Broken Arrow Beauty College,1,3,NULL,69
Universal Technical Institute of Northern California Inc,1,3,NULL,1804
ITT Technical Institute-Charlotte South,3,3,0.953,319
ITT Technical Institute-Clovis,3,3,0.9521,395
ITT Technical Institute-Dunmore,2,3,0.9559,171
ITT Technical Institute-Swartz Creek,3,3,0.9841,370
ITT Technical Institute-Lexington,3,3,0.8051,348
ITT Technical Institute-Maumee,3,3,0.8842,195
ITT Technical Institute-Oklahoma City,3,3,0.6827,330
ITT Technical Institute-Tulsa,3,3,0.6945,471
University of Phoenix-South Carolina,4,3,NULL,487
Argosy University-The Art Institute of California-Inland Empire,3,3,NULL,1974
National American University-Zona Rosa,3,3,NULL,382
West Hills College-Lemoore,2,1,NULL,3719
Stautzenberger College-Brecksville,2,3,NULL,307
Stone Academy-East Hartford,1,3,NULL,332
Westwood College-Annandale,3,3,NULL,264
Unitech Training Academy-Houma,1,3,NULL,55
Miller-Motte Technical College-Madison,2,3,NULL,319
Rasmussen University-Illinois,3,3,NULL,1564
International Institute for Restorative Practices,4,2,NULL,NULL
Educational Technical College-Recinto de Coamo,1,3,NULL,226
Educational Technical College-Recinto de san Sebastian,1,3,NULL,237
Argosy University-Denver,4,3,NULL,125
CollegeAmerica-Colorado Springs,3,2,NULL,350
CollegeAmerica-Fort Collins,3,2,NULL,133
Automotive Training Center-Warminster,1,3,NULL,319
Empire Beauty School-Milwaukee,1,3,NULL,93
The Robert B Miller College,3,2,NULL,239
University of Phoenix-Connecticut,4,3,NULL,19
University of South Florida-St Petersburg,4,1,0.3534,3829
Triangle Tech Inc-Bethlehem,2,3,NULL,110
Arizona State University-Downtown Phoenix,4,1,0.7886,9113
Milan Institute-Clovis,1,3,NULL,351
Branford Hall Career Institute-Albany Campus,1,3,NULL,309
Harris School of Business-Linwood Campus,1,3,NULL,357
The Art Institute of Tennessee-Nashville,3,3,NULL,822
Strayer University-Florida,4,3,NULL,1919
Pima Medical Institute-Renton,2,3,NULL,777
CBT Technology Institute-Main Campus,2,3,NULL,364
CBT Technology Institute-Hialeah,2,3,NULL,285
Platt College-Miller-Motte-Cary,2,3,NULL,316
Miami-Jacobs Career College-Springboro,2,3,NULL,154
Dewey University-Juana Diaz,1,2,NULL,340
Dewey University-Fajardo,1,2,NULL,192
Dewey University-Arroyo,1,2,NULL,145
Regency Beauty Institute-Independence,1,3,NULL,73
Regency Beauty Institute-St Peters,1,3,NULL,109
Regency Beauty Institute-Peoria,1,3,NULL,64
Regency Beauty Institute-Greenwood,1,3,NULL,65
Regency Beauty Institute-Mehlville,1,3,NULL,50
Regency Beauty Institute-Duluth,1,3,NULL,46
Regency Beauty Institute-Fairview Heights,1,3,NULL,82
Regency Beauty Institute-Champaign,1,3,NULL,76
Regency Beauty Institute-Olathe,1,3,NULL,50
The College of Health Care Professions-San Antonio,1,3,NULL,321
Altierus Career Education-South Plainfield,1,3,NULL,615
Daymar College-Madisonville,2,3,NULL,25
Brittany Beauty Academy,1,3,NULL,166
Lincoln Technical Institute-Whitestone,1,3,NULL,733
American Public University System,4,3,NULL,44924
Huntsville Bible College,3,2,NULL,118
Beaumont Adult School,1,1,NULL,93
Make-up Designory,1,3,NULL,216
Gnomon,1,3,1,376
Coachella Valley Beauty College,1,3,NULL,64
Career College of California,1,3,NULL,194
Valley College of Medical Careers,1,3,NULL,94
Academy of Natural Therapy Inc,2,3,NULL,54
Academy Di Capelli-School of Cosmetology,1,3,NULL,27
Delaware Learning Institute of Cosmetology,1,3,NULL,70
Palm Beach Academy of Health & Beauty,1,3,NULL,103
SABER College,2,2,0.386,600
Taylor College,2,3,NULL,150
Pensacola School of Massage Therapy & Health Careers,1,3,NULL,91
Ideal Beauty Academy,1,3,NULL,37
Denmark College,1,3,NULL,132
Louisiana Culinary Institute,2,3,1,208
Bais Medrash Toras Chesed,3,2,0.4848,111
Center for Natural Wellness School of Massage Therapy,1,3,0.9231,45
Ace Institute of Technology,1,3,NULL,162
New Age Training,1,3,NULL,136
Dayton School of Medical Massage,1,3,NULL,257
Northcoast Medical Training Academy,1,3,NULL,136
ATA College,1,3,0.8205,75
Carib Technological Institute,1,3,NULL,60
Visible Music College,3,2,0.2398,112
CCI Training Center-Arlington,1,3,NULL,209
Champion Beauty College,1,3,NULL,52
Professional Careers Institute,1,3,NULL,69
Southeast Texas Career Institute,1,3,NULL,100
Southwest Technical College,1,1,NULL,202
Academy of Cosmetology,1,3,NULL,63
Milwaukee Career College,1,3,0.8824,92
University of the West,4,2,NULL,116
American College of Education,4,3,NULL,NULL
South University-Tampa,4,3,NULL,593
Milan Institute of Cosmetology-San Antonio Military,1,3,NULL,210
Appalachian College of Pharmacy,4,2,NULL,NULL
Averett University-Non-Traditional Programs,4,2,NULL,702
Paul Mitchell the School-Tampa,1,3,NULL,188
Paul Mitchell the School-San Diego,1,3,NULL,278
Paul Mitchell the School-Michigan,1,3,NULL,220
Paul Mitchell the School-Sherman Oaks,1,3,NULL,291
Paul Mitchell the School-Tysons Corner,1,3,NULL,184
Miami-Jacobs Career College-Troy,2,3,NULL,206
Blue Cliff College-Houma,1,3,NULL,218
The Art Institute of Salt Lake City,3,3,NULL,375
Fortis College-Columbus,2,3,NULL,694
Fortis College-Cincinnati,2,3,NULL,471
Fortis Institute-Baltimore,1,3,NULL,515
The Art Institute of Charleston,3,3,NULL,554
Argosy University-The Art Institute of California-Sacramento,3,3,NULL,993
Blue Cliff College-Fayetteville,1,3,NULL,412
Blue Cliff College-Alexandria,1,3,NULL,271
StenoTech Career Institute-Piscataway,1,3,NULL,55
Ultimate Medical Academy-Tampa,2,3,NULL,12516
Beauty Schools of America-North Miami Beach,1,3,NULL,416
Virginia College-Biloxi,2,3,NULL,381
ITT Technical Institute-St Petersburg,3,3,NULL,151
ITT Technical Institute-Baton Rouge,3,3,0.9454,641
ITT Technical Institute-Columbia,3,3,0.9508,315
ITT Technical Institute-Wichita,3,3,0.7412,189
ITT Technical Institute-Atlanta,3,3,0.8821,475
ITT Technical Institute-Mobile,3,3,0.8414,733
ITT Technical Institute-Chattanooga,3,3,0.947,226
ITT Technical Institute-South Bend,3,3,0.63,223
Virginia College-Chattanooga,2,3,NULL,345
Strayer University-Delaware,4,3,NULL,234
Brite Divinity School,4,2,NULL,NULL
Strayer University-Alabama,4,3,NULL,422
Brown Aveda Institute-Strongsville,1,3,NULL,134
Clary Sage College,2,3,NULL,362
Broadview University-Layton,3,3,NULL,118
International Academy of Design and Technology-Sacramento,3,3,NULL,60
University of Phoenix-Alabama,4,3,NULL,198
Sanford-Brown College-San Antonio,3,3,NULL,418
University of Phoenix-Washington DC,3,3,NULL,251
Argosy University-Inland Empire,4,3,NULL,367
Argosy University-Nashville,4,3,NULL,216
Argosy University-San Diego,4,3,NULL,234
Rasmussen University-Wisconsin,3,3,NULL,1127
Empire Beauty School-Lisle,1,3,NULL,57
Empire Beauty School-Richmond,1,3,NULL,108
Empire Beauty School-North Hills,1,3,NULL,145
Empire Beauty School-Concord,1,3,NULL,103
Empire Beauty School-Arlington Heights,1,3,NULL,138
Lexington Healing Arts Academy,1,3,NULL,187
Empire Beauty School-Hooksett,1,3,NULL,122
The Institute of Beauty and Wellness,1,3,NULL,213
InterCoast Colleges-Carson,1,3,NULL,125
InterCoast Career Institute-South Portland,1,3,NULL,227
Carrington College-Stockton,2,3,0.9896,549
Carrington College-Citrus Heights,2,3,0.9605,517
Euphoria Institute of Beauty Arts & Sciences-Summerlin,1,3,NULL,297
Euphoria Institute of Beauty Arts & Sciences-Green Valley,1,3,NULL,137
Empire Beauty School-Portsmouth,1,3,NULL,140
LIU Riverhead,4,2,NULL,39
Regency Beauty Institute-Lakewood,1,3,NULL,59
Regency Beauty Institute-Westminster,1,3,NULL,131
Regency Beauty Institute-Avon,1,3,NULL,31
Regency Beauty Institute-Joliet,1,3,NULL,66
Regency Beauty Institute-Rockford,1,3,NULL,96
Regency Beauty Institute-Greenfield,1,3,NULL,79
Regency Beauty Institute-Metro Center,1,3,NULL,39
Regency Beauty Institute-East Tucson,1,3,NULL,87
Regency Beauty Institute-Tri-County,1,3,NULL,42
Regency Beauty Institute-Eastgate,1,3,NULL,61
Regency Beauty Institute-Topeka,1,3,NULL,43
Columbia Southern University,4,3,NULL,15286
Arizona Summit Law School,4,3,NULL,NULL
Arizona Culinary Institute,1,3,NULL,119
Healthcare Career College,1,3,NULL,136
Trident University International,4,3,0.9351,2902
Coastline Beauty College,1,3,NULL,182
Eagle Rock College,1,3,NULL,119
San Diego College,1,3,NULL,75
Montessori Casa International,1,2,NULL,15
Branford Academy of Hair and Cosmetology,1,3,NULL,42
Academy of Massage and Bodywork,1,3,NULL,48
Digital Media Arts College,4,3,NULL,289
Academy for Five Element Acupuncture,4,2,NULL,NULL
Academy of Career Training,1,3,NULL,147
Miami Regional University,2,3,NULL,708
Paul Mitchell the School-Miami,1,3,NULL,145
Wolford College,4,3,NULL,NULL
Aveda Institute-South Florida,1,3,NULL,580
Aveda Institute-Tallahassee,1,3,NULL,572
Shear Excellence Hair Academy,1,3,NULL,53
Carlson College of Massage Therapy,1,3,NULL,33
SOLEX Medical Academy,1,3,NULL,11
MyComputerCareer.com,1,3,NULL,219
Z Hair Academy,1,3,NULL,95
DiGrigoli School of Cosmetology,1,3,NULL,24
Millennium Training Institute,1,3,NULL,117
Elevate Salon Institute,1,3,NULL,142
Lakewood School of Therapeutic Massage,1,3,NULL,23
The Salon Professional Academy-Battle Creek,1,3,NULL,67
Trend Setters School,1,3,NULL,61
Academy of Hair Design-Springfield,1,3,NULL,101
Corinth Academy of Cosmetology,1,3,NULL,128
Southeastern College-Charlotte,1,3,0.7264,304
Gentle Healing School of Massage,1,3,NULL,5
Yeshivas Be'er Yitzchok,3,2,1,49
Yeshiva Toras Chaim,3,2,1,215
Talmudical Seminary of Bobov,3,2,0.9577,345
Center for Allied Health Education,1,2,NULL,227
Monroe 2 Orleans BOCES-Center for Workforce Development,1,1,NULL,104
Aveda Fredric's Institute-Cincinnati,1,3,NULL,226
MyComputerCareer.edu-Columbus,1,3,NULL,249
CDE Career Institute,1,3,NULL,31
Instituto Educativo Premier,1,3,NULL,152
Charleston School of Law,4,3,NULL,NULL
Elite College of Cosmetology,1,3,NULL,72
Memphis Institute of Barbering,1,3,NULL,147
Manuel and Theresa's School of Hair Design-Bryan,1,3,NULL,25
Southwest University at El Paso,2,3,NULL,986
Paul Mitchell the School-Austin,1,3,NULL,166
Aveda Institute-Provo,1,3,NULL,152
Dixie Technical College,1,1,NULL,219
Dominion School of Hair Design,1,3,NULL,37
Victoria's Academy of Cosmetology,1,3,NULL,88
Inland Massage Institute,1,3,NULL,34
Sunnyside Beauty Academy,1,3,NULL,11
Wisconsin Academy,1,3,NULL,28
The Art Institute of Pittsburgh-Online Division,3,3,NULL,9374
University of South Florida-Sarasota-Manatee,4,1,0.3393,1690
Brown Mackie College-Indianapolis,3,3,NULL,995
CollegeAmerica-Cheyenne,3,2,NULL,60
Paul Mitchell the School-San Antonio,1,3,NULL,314
CEM College-Bayamon,3,3,NULL,607
Bryant & Stratton College-Wauwatosa,3,3,NULL,698
Minnesota School of Business-Blaine,3,3,NULL,231
The Art Institute of Michigan,3,3,NULL,972
The Art Institute of Austin,3,3,NULL,1189
Argosy University-The Art Institute of California-Silicon Valley,3,3,NULL,436
Remington College-Houston Southeast Campus,1,2,0.8144,342
Remington College-Shreveport Campus,2,2,0.7891,291
National American University-Austin,3,3,NULL,207
National American University-Wichita,3,3,NULL,259
Fortis College-Landover,2,3,NULL,499
Jenny Lea Academy of Cosmetology,1,3,NULL,117
ITT Technical Institute-Cary,3,3,0.9712,278
ITT Technical Institute-Madison,3,3,0.7259,345
ITT Technical Institute-Clive,3,3,0.9322,147
ITT Technical Institute-Columbus,3,3,0.7809,335
ITT Technical Institute-Phoenix,3,3,0.8295,241
ITT Technical Institute-Madison,3,3,0.9762,141
ITT Technical Institute-High Point,3,3,0.6783,426
The Hair Academy,1,3,NULL,52
The Art Institutes International-Kansas City,3,3,NULL,376
The Art Institute of Raleigh-Durham,3,3,NULL,610
Le Cordon Bleu College of Culinary Arts-Sacramento,1,3,NULL,318
Le Cordon Bleu College of Culinary Arts-Seattle,1,3,NULL,355
Le Cordon Bleu College of Culinary Arts-Cambridge,2,3,NULL,474
Le Cordon Bleu College of Culinary Arts-Dallas,2,3,NULL,909
Ross Medical Education Center-New Baltimore,1,3,NULL,158
Ross College-Sylvania,2,3,NULL,494
Argosy University-Salt Lake City,4,3,NULL,95
Escuela De Troqueleria Y Herramentaje,1,1,NULL,88
Virginia College-Montgomery,2,3,NULL,622
Fortis Institute-Nashville,2,3,NULL,367
ATA College-Cincinnati,2,3,NULL,548
Elite Welding Academy LLC,1,3,NULL,55
Galen College of Nursing-Cincinnati,2,3,NULL,439
Institute of Therapeutic Massage,1,3,NULL,36
Pinnacle Career Institute-North Kansas City,2,3,NULL,140
Strayer University-North Carolina,4,3,NULL,2494
Strayer University-New Jersey,4,3,NULL,646
American National University-Dayton,2,3,NULL,131
American National University-Youngstown,2,3,NULL,118
American National University-Cincinnati,2,3,NULL,127
National College-Stow,2,3,NULL,80
Harris School of Business-Hamilton Campus,1,3,NULL,287
Empire Beauty School-Eden Prairie,1,3,NULL,47
Ohio Business College-Hilliard,2,3,NULL,178
Ohio Media School-Columbus,1,3,NULL,67
Ohio Technical College-PowerSport Institute,2,3,NULL,202
Toledo Restaurant Training Center,1,2,NULL,31
Dade Medical College-Miami Lakes,2,3,NULL,439
The King's College,3,2,0.7039,482
Chamberlain University-Illinois,4,3,0.6,13271
Chamberlain University-Ohio,3,3,0.871,729
Chamberlain University-Arizona,3,3,0.5,568
Career Quest Learning Centers-Jackson,2,3,NULL,251
Regency Beauty Institute-Fort Collins,1,3,NULL,88
Regency Beauty Institute-Tolleson,1,3,NULL,51
Regency Beauty Institute-Pasadena,1,3,NULL,72
Regency Beauty Institute-Dayton,1,3,NULL,76
Regency Beauty Institute-Akron,1,3,NULL,112
Regency Beauty Institute-Detroit Southgate,1,3,NULL,128
Regency Beauty Institute-Flint,1,3,NULL,120
Regency Beauty Institute-Grand Rapids,1,3,NULL,97
Regency Beauty Institute-Cypresswood,1,3,NULL,103
Bryan University,2,3,NULL,61
Regency Beauty Institute-Austin,1,3,NULL,75
Regency Beauty Institute-Mesa,1,3,NULL,49
Regency Beauty Institute-Nashville,1,3,NULL,28
Regency Beauty Institute-Charlotte,1,3,NULL,53
Regency Beauty Institute-North Olmsted,1,3,NULL,77
Regency Beauty Institute-Columbus,1,3,NULL,94
Regency Beauty Institute-Elgin,1,3,NULL,53
The Salon Professional Academy-Appleton,1,3,NULL,75
Milan Institute of Cosmetology-Vacaville,1,3,NULL,83
Milan Institute of Cosmetology-Reno,1,3,NULL,152
Milan Institute of Cosmetology-Visalia,1,3,NULL,201
Ottawa University-Online,4,2,NULL,312
Broadview University-Orem,3,3,NULL,98
Paul Mitchell the School-Esani,1,3,NULL,221
Institute of Production and Recording,2,3,NULL,232
Virginia College-Greenville,2,3,NULL,453
Paul Mitchell the School-Birmingham,1,3,NULL,174
Taft University System,4,3,NULL,0
Mayfield College,2,3,NULL,509
International Polytechnic Institute,1,2,NULL,24
Academy of Esthetics and Cosmetology,1,3,NULL,36
International Professional School of Bodywork,2,3,NULL,136
Borner's Barber College,1,3,NULL,29
Paul Mitchell the School-Pasadena,1,3,NULL,164
San Francisco Institute of Esthetics & Cosmetology Inc,1,3,NULL,211
Laurus College,1,3,NULL,897
Healing Hands School of Holistic Health,1,3,NULL,281
Career Development Institute Inc,1,3,NULL,63
Auguste Escoffier School of Culinary Arts-Boulder,1,3,NULL,382
Aspen University,4,3,NULL,231
Institute of Taoist Education and Acupuncture,4,2,NULL,NULL
National Beauty College,1,3,NULL,51
Denver College of Nursing,3,3,NULL,790
Cambridge College of Healthcare & Technology,2,3,NULL,189
Cozmo Beauty School,1,3,NULL,66
Orion College,2,3,NULL,441
North Florida Academy,1,3,NULL,31
Professional Hands Institute,1,3,NULL,37
Celebrity School of Beauty,1,3,NULL,182
Paul Mitchell the School-Atlanta,1,3,NULL,305
Evans Hairstyling College-Rexburg,1,3,NULL,61
Paul Mitchell the School-Rexburg,1,3,NULL,108
University of Aesthetics & Cosmetology,1,3,NULL,26
The University of Aesthetics & Cosmetology,1,3,NULL,31
Tricoci University of Beauty Culture-Chicago NW,1,3,NULL,196
Tricoci University of Beauty Culture-Glendale Heights,1,3,NULL,138
Tricoci University of Beauty Culture-Peoria,1,3,NULL,133
Tricoci University of Beauty Culture-Rockford,1,3,NULL,145
Frederick School of Cosmetology,1,3,NULL,17
Omega Studios' School of Applied Recording Arts & Sciences,1,3,NULL,85
Focus-Hope Information Technologies Center,1,2,NULL,109
International Cosmetology Academy,1,3,NULL,47
